City,Colors Reported,Shape Reported,State,Time
Phoenix,,OVAL,AZ,9/17/1999 22:00
Council Bluffs,,FLASH,IA,9/17/1999 22:18
Dandridge,RED,TRIANGLE,TN,9/17/1999 22:30
Virginia Beach,,FIREBALL,VA,9/17/1999 23:55
New York City,,,NY,9/18/1999 1:00
Kill Devil Hills,ORANGE,FORMATION,NC,9/18/1999 1:38
Seattle,,,WA,9/18/1999 6:25
Catalina,,SPHERE,AZ,9/18/1999 8:25
East Machias,,LIGHT,ME,9/18/1999 9:15
Nashville,,CIRCLE,TN,9/18/1999 18:30
John Day,,LIGHT,OR,9/18/1999 20:05
Philadelphia,,CIRCLE,PA,9/18/1999 21:00
Snohomish,RED,,WA,9/18/1999 21:08
Seattle,,TRIANGLE,WA,9/19/1999 2:51
Cleveland,,CIGAR,TX,9/19/1999 3:00
Tampa,,FLASH,FL,9/19/1999 3:06
Santa Barbara,,DISK,CA,9/19/1999 8:50
Santa Barbara,,OTHER,CA,9/19/1999 8:50
Ashville,,OTHER,OH,9/19/1999 11:00
Janesville,,LIGHT,WI,9/19/1999 17:00
Bothell,,LIGHT,WA,9/19/1999 17:10
Philadelphia,,DISK,PA,9/19/1999 20:23
Mission Viejo,RED,LIGHT,CA,9/20/1999 4:00
I-80,,CIRCLE,UT,9/20/1999 5:30
Highland Park,,TRIANGLE,CA,9/20/1999 10:45
Hattiesburg,,SPHERE,MS,9/20/1999 13:00
Barrington,,CIGAR,NH,9/20/1999 17:10
Mesa,,LIGHT,AZ,9/20/1999 19:00
Silver Fork,,SPHERE,CA,9/20/1999 22:30
Denver,,LIGHT,CO,9/21/1999 8:00
Hamilton,,DISK,MT,9/21/1999 9:10
San Diego,RED,CIRCLE,CA,9/21/1999 18:00
Indianapolis,,CHEVRON,IN,9/21/1999 18:45
Spokane,,FIREBALL,WA,9/21/1999 18:55
Post Falls,,FIREBALL,ID,9/21/1999 19:15
Chatfield,,OVAL,TX,9/21/1999 19:30
Columbia Station,,DISK,OH,9/21/1999 20:30
Everett,,VARIOUS,WA,9/21/1999 20:49
Manassas,,CIRCLE,VA,9/22/1999 0:20
LaCygne,,VARIOUS,KS,9/22/1999 1:00
Wharton,,TRIANGLE,OH,9/22/1999 21:30
Maple Grove,,OVAL,MN,9/22/1999 23:45
Millsboro,,EGG,DE,9/23/1999 14:00
Victor,,FORMATION,ID,9/23/1999 18:25
Whitefish,RED,CIRCLE,MT,9/23/1999 22:00
Hailey,,CIRCLE,ID,9/23/1999 22:50
Chico,,OTHER,CA,9/24/1999 7:00
Philadelphia,,FIREBALL,PA,9/24/1999 18:00
New York,,LIGHT,NY,9/24/1999 19:30
Troy,,TRIANGLE,MI,9/24/1999 19:30
Euless,,,TX,9/24/1999 20:30
Lower Lake,,TRIANGLE,CA,9/24/1999 22:00
Franklin,RED BLUE,CIRCLE,NC,9/25/1999 2:00
Everett,,LIGHT,WA,9/25/1999 19:15
Goldendale,GREEN,CIRCLE,WA,9/25/1999 19:30
Ewen,BLUE,FIREBALL,MI,9/25/1999 20:00
Nashville,,CIGAR,TN,9/25/1999 20:00
Riverside,,OTHER,CA,9/25/1999 21:20
Duanesburg,,LIGHT,NY,9/25/1999 22:00
Las Vegas,,DISK,NV,9/25/1999 23:08
Las Vegas,,OVAL,NV,9/25/1999 23:08
Lake Oswego,,FORMATION,OR,9/25/1999 23:10
La Grande,,FIREBALL,OR,9/26/1999 9:30
Bellevue,,TRIANGLE,WA,9/26/1999 11:30
Calumet City,,CIRCLE,IL,9/26/1999 15:31
Cape Kennedy,,OTHER,FL,9/27/1999 14:00
Canby,,FORMATION,OR,9/27/1999 19:57
Encino,,LIGHT,CA,9/27/1999 20:30
Upper Sandusky,ORANGE,FIREBALL,OH,9/27/1999 21:45
Columbus,,LIGHT,OH,9/28/1999 1:20
Scottsdale,,DISK,AZ,9/28/1999 18:50
Poca,,DISK,WV,9/28/1999 22:00
Lubbock,,OTHER,TX,9/29/1999 7:02
Olathe,,SPHERE,KS,9/29/1999 15:25
Nashville,,FIREBALL,TN,9/29/1999 18:45
Midwest City,RED GREEN,RECTANGLE,OK,9/29/1999 21:10
Lawrence,,TRIANGLE,KS,9/29/1999 21:37
Overland Park,,FIREBALL,KS,9/29/1999 22:30
Morrowville,,SPHERE,KS,9/30/1999 15:35
San Jose,,CIRCLE,CA,9/30/1999 17:30
Chandler,,SPHERE,AZ,9/30/1999 19:30
Mount Vernon,RED,DISK,WA,9/30/1999 20:24
Rockville,,TRIANGLE,MD,9/30/1999 20:29
Aberdeen,,TRIANGLE,WA,9/30/1999 21:00
Livingston,,OTHER,NJ,9/30/1999 21:00
Montesano,,TRIANGLE,WA,9/30/1999 21:00
Pearl Ridge,BLUE,SPHERE,HI,9/30/1999 21:00
San Rafael,,TRIANGLE,CA,9/30/1999 22:30
San Antonio,,FIREBALL,TX,10/1/1999 0:30
Oak Brook,GREEN,LIGHT,IL,10/1/1999 1:00
Portland,,LIGHT,OR,10/1/1999 4:00
Elyria,BLUE,TRIANGLE,OH,10/1/1999 4:40
New York City,,,NY,10/1/1999 17:00
Norman,,CIGAR,OK,10/1/1999 18:12
Las Vegas,,LIGHT,NV,10/1/1999 19:00
Nellis Air Force Base,,LIGHT,NV,10/1/1999 19:00
Miami,GREEN,,FL,10/1/1999 20:00
Endicott,,FORMATION,NY,10/1/1999 21:30
Independence,,CHEVRON,MO,10/1/1999 22:05
Alhambra,GREEN,LIGHT,CA,10/2/1999 1:45
Tulsa,,CHEVRON,OK,10/2/1999 1:45
Lewiston,,OTHER,NY,10/2/1999 12:00
Prairie City,,CIGAR,OR,10/2/1999 19:08
Tracy,,OTHER,CA,10/2/1999 19:15
San Diego Co.,,DIAMOND,CA,10/2/1999 20:00
St. George,,DISK,UT,10/2/1999 20:00
Newport,,VARIOUS,OR,10/2/1999 20:30
Vicksburg,,CIRCLE,MS,10/2/1999 22:00
Kalispell,,CHEVRON,MT,10/2/1999 22:45
Bridgeport,,CIRCLE,CT,10/3/1999 15:30
Anson,,SPHERE,ME,10/3/1999 19:00
Duncanville,,TRIANGLE,TX,10/3/1999 20:20
Battle Ground,BLUE,CIRCLE,WA,10/3/1999 21:40
Clackamas,GREEN,FIREBALL,OR,10/3/1999 21:40
Tacoma,GREEN,CIRCLE,WA,10/3/1999 21:41
Beaverton,,FIREBALL,OR,10/3/1999 21:44
Salem,,FLASH,OR,10/3/1999 21:45
Seattle,,TEARDROP,WA,10/3/1999 21:45
Wilsonville,GREEN,FIREBALL,OR,10/3/1999 21:55
Trail,,FIREBALL,OR,10/3/1999 22:00
Trail,,FIREBALL,OR,10/3/1999 22:15
Tacoma,GREEN,FIREBALL,WA,10/3/1999 22:40
Orondo,,,WA,10/3/1999 23:00
Kennesaw,,CIGAR,GA,10/3/1999 23:15
Broomfield,,,CO,10/4/1999 2:00
Rochester,,LIGHT,MN,10/4/1999 3:00
Mount Vernon,,FIREBALL,WA,10/4/1999 10:05
Gillette,,OTHER,WY,10/4/1999 17:25
Tucson,,,AZ,10/4/1999 19:25
Houston,,EGG,TX,10/4/1999 19:51
Tampa,,CIRCLE,FL,10/5/1999 8:25
Los Angeles,,CIGAR,GA,10/5/1999 15:00
Yuma,,OTHER,AZ,10/5/1999 20:30
Rosemount,,TRIANGLE,MN,10/5/1999 20:35
Chesapeake,,OTHER,VA,10/5/1999 21:00
Houston,,CHEVRON,TX,10/5/1999 21:00
Tucson,,TRIANGLE,AZ,10/5/1999 21:15
Wichita,,LIGHT,KS,10/6/1999 19:32
St. Petersburg,,,FL,10/6/1999 20:00
Angleton,RED,CROSS,TX,10/6/1999 20:35
Manchester,,DISK,MO,10/6/1999 21:00
May's Landing,,DISK,NJ,10/6/1999 22:46
Conestoga,RED ORANGE,LIGHT,PA,10/6/1999 23:10
Austin,,OTHER,TX,10/7/1999 4:00
Goose Creek,BLUE,DISK,SC,10/7/1999 6:45
Bouse,,FORMATION,AZ,10/7/1999 19:50
Elkton,,,MD,10/7/1999 22:00
Springfield,,FORMATION,MA,10/7/1999 23:02
Bellevue,,CIRCLE,WA,10/8/1999 19:45
Munds Park,,CONE,AZ,10/8/1999 21:00
Bel Air,,TRIANGLE,MD,10/8/1999 21:30
Lakeside,RED,DIAMOND,CA,10/8/1999 21:30
Tyler,,FLASH,TX,10/8/1999 22:00
Detroit Lakes,,TRIANGLE,MN,10/8/1999 23:15
Los Angeles,,TRIANGLE,CA,10/9/1999 0:33
Fairfield,,FIREBALL,CA,10/9/1999 1:00
Port Orange,,DISK,FL,10/9/1999 12:15
Leesburg,RED,OTHER,FL,10/9/1999 21:30
Harker Heigts,,OTHER,TX,10/9/1999 22:00
Martinez,RED GREEN,VARIOUS,CA,10/10/1999 0:01
Kansas City,,,KS,10/10/1999 4:00
Dallas,,OTHER,TX,10/10/1999 6:00
San Diego,,FIREBALL,CA,10/10/1999 11:00
Kennewick,,SPHERE,WA,10/10/1999 12:40
Hayward,,CIRCLE,CA,10/10/1999 20:35
Ashland,,LIGHT,MO,10/10/1999 21:00
Rachel,,LIGHT,NV,10/10/1999 21:00
Humphrey,,SPHERE,NE,10/10/1999 21:30
Casey Key,,TRIANGLE,FL,10/10/1999 22:30
Elgin,ORANGE,CHEVRON,OR,10/10/1999 22:30
Lewiston,,OVAL,MI,10/10/1999 23:45
Montgomery,,LIGHT,AL,10/11/1999 0:15
Los Angeles,,LIGHT,CA,10/11/1999 4:30
Somerset?,RED,,WI,10/11/1999 6:10
Three Rivers,,OVAL,MI,10/11/1999 7:40
Canby,,LIGHT,OR,10/11/1999 9:10
Portville,,OVAL,NY,10/11/1999 20:15
Portville,,OVAL,NY,10/11/1999 20:15
Portville,YELLOW,OVAL,NY,10/11/1999 20:15
Portville,YELLOW BLUE,OVAL,NY,10/11/1999 20:15
Kirbyville,,OTHER,MO,10/11/1999 20:35
Winnemucca,,CIGAR,NV,10/11/1999 21:00
Ashland,,TRIANGLE,OR,10/11/1999 21:10
Augusta,,LIGHT,KS,10/11/1999 21:30
Montgomery,,LIGHT,TX,10/11/1999 21:30
Eureka Springs,,LIGHT,AR,10/11/1999 21:45
Parker's Lake,,DISK,KY,10/11/1999 22:15
Addison,RED,DISK,IL,10/11/1999 22:30
Missoula,,TRIANGLE,MT,10/12/1999 1:30
Albany,,FIREBALL,OR,10/12/1999 5:11
Miami,,OVAL,OK,10/12/1999 9:00
Jersey,,DISK,NJ,10/12/1999 10:30
Breezewood,YELLOW,FIREBALL,PA,10/12/1999 12:07
Scottsdale,,CIGAR,AZ,10/12/1999 17:15
Palominas,,TRIANGLE,AZ,10/12/1999 20:00
Minnesota,,CHEVRON,MN,10/12/1999 21:33
Port Townsend,,TRIANGLE,WA,10/12/1999 21:35
Phoenix,ORANGE,FIREBALL,AZ,10/12/1999 22:00
Tulsa,,OTHER,OK,10/12/1999 22:15
Little Falls,,FORMATION,MN,10/12/1999 23:00
Norwark,,FIREBALL,CT,10/12/1999 23:00
Santa Fe,,DISK,NM,10/13/1999 9:45
Florence,,TRIANGLE,KY,10/13/1999 17:20
Pittsburgh,,OTHER,PA,10/13/1999 18:00
Boscobel,RED,LIGHT,WI,10/13/1999 19:45
Lansing,,CIRCLE,MI,10/13/1999 22:00
Prescott,,LIGHT,AZ,10/14/1999 8:30
Yonkers,,LIGHT,NY,10/14/1999 14:00
El Paso,,TRIANGLE,TX,10/14/1999 20:15
Mead,BLUE,LIGHT,WA,10/14/1999 20:20
Warrensville,,CIRCLE,NC,10/14/1999 20:30
Nashville,,LIGHT,TN,10/14/1999 22:10
Raymond,,TRIANGLE,NH,10/14/1999 22:50
Weed,GREEN,FIREBALL,CA,10/15/1999 0:00
Lexington,,FIREBALL,MA,10/15/1999 2:00
Columbia,,TRIANGLE,MO,10/15/1999 2:30
Clines Corners,BLUE,LIGHT,NM,10/15/1999 3:00
Conconully,,LIGHT,WA,10/15/1999 3:00
Ritzville,,TRIANGLE,WA,10/15/1999 3:00
Millersburg,,TRIANGLE,MO,10/15/1999 4:30
Holden,,OVAL,MA,10/15/1999 5:00
Lewistown,GREEN,LIGHT,MO,10/15/1999 6:01
Fairfield,,LIGHT,ME,10/15/1999 8:00
Old Westbury,,DISK,NY,10/15/1999 12:30
Fremont,,DIAMOND,IN,10/15/1999 14:30
Sierra Vista,,CIRCLE,AZ,10/15/1999 18:00
Taylor,,SPHERE,MI,10/15/1999 18:30
Kansas City,,OTHER,MO,10/15/1999 19:00
Newbern,,LIGHT,TN,10/15/1999 19:20
Breckenridge,,OTHER,TX,10/15/1999 20:00
Seattle,,CHEVRON,WA,10/15/1999 20:15
Ellis,,LIGHT,KS,10/15/1999 20:30
Ellis,,OVAL,KS,10/15/1999 20:30
Yerington,,CHEVRON,NV,10/15/1999 20:30
Phoenix,ORANGE,SPHERE,AZ,10/15/1999 21:00
Buffalo,ORANGE,TRIANGLE,NY,10/15/1999 23:00
Copeville,GREEN,TRIANGLE,TX,10/15/1999 23:00
Stockbridge,,TRIANGLE,GA,10/15/1999 23:00
Geyserville,,,CA,10/15/1999 23:30
Conway,BLUE,SPHERE,AR,10/16/1999 0:05
Redwood Shores,,OTHER,CA,10/16/1999 18:30
San Mateo,,DISK,CA,10/16/1999 19:00
Chattanooga,,TRIANGLE,TN,10/16/1999 21:35
Danville,RED,LIGHT,KY,10/16/1999 22:00
The Colony,,TRIANGLE,TX,10/16/1999 22:00
Houston,,OVAL,TX,10/16/1999 22:15
Chatsworth,ORANGE,SPHERE,GA,10/16/1999 22:30
Signal Mountain,ORANGE,CIGAR,TN,10/17/1999 3:30
Moab,,FIREBALL,UT,10/17/1999 4:00
Charlotte,,CIGAR,NC,10/17/1999 14:00
Jacksonville,,CHEVRON,FL,10/17/1999 15:00
Jacksonville,,CHEVRON,FL,10/17/1999 15:00
Covington,,VARIOUS,WA,10/17/1999 15:05
Warrensville,,LIGHT,NC,10/17/1999 21:00
Los Angeles,,CHEVRON,CA,10/18/1999 1:45
Latrobe,,,PA,10/18/1999 3:00
Ventura,,,CA,10/18/1999 4:30
Bellevue,RED GREEN,LIGHT,WA,10/18/1999 4:33
Page,,CIRCLE,AZ,10/18/1999 20:00
Atlanta,,OTHER,GA,10/18/1999 23:38
Van Nuys,,TRIANGLE,CA,10/19/1999 3:10
Mesa,,LIGHT,AZ,10/19/1999 5:45
Everson,,OTHER,WA,10/19/1999 7:35
Bozeman,,,MT,10/19/1999 17:30
Santa Clarita Valley,RED,DISK,CA,10/19/1999 18:30
Indianapolis,,LIGHT,IN,10/19/1999 19:20
Superior,,LIGHT,CO,10/19/1999 20:00
Apache Junction,,OTHER,AZ,10/19/1999 22:00
Round Rock,,SPHERE,TX,10/19/1999 22:45
Conway,BLUE,TRIANGLE,AR,10/19/1999 23:35
Seattle,,SPHERE,WA,10/20/1999 1:30
White River National Forest,,LIGHT,AR,10/20/1999 2:00
Boise,,LIGHT,ID,10/20/1999 7:25
Stevensville,,OTHER,MT,10/20/1999 8:15
Stevensville,,OTHER,MT,10/20/1999 8:15
Temple,,CYLINDER,TX,10/20/1999 19:00
Spanaway,,,WA,10/20/1999 22:20
Shoreline,ORANGE YELLOW,FIREBALL,WA,10/20/1999 22:25
Amity,ORANGE,CIRCLE,OR,10/20/1999 22:30
Milwaukee,,SPHERE,WI,10/20/1999 22:30
Montesano,,FIREBALL,WA,10/20/1999 22:30
Tumwater,,FIREBALL,WA,10/20/1999 22:30
Portland,,CIRCLE,OR,10/20/1999 22:33
Kingston,,LIGHT,WA,10/20/1999 22:35
Lewistown,,OTHER,IL,10/20/1999 23:00
Lakeville,GREEN,LIGHT,MN,10/21/1999 3:45
Kansas City,,CYLINDER,MO,10/21/1999 11:55
Tehachapi,BLUE,CHEVRON,CA,10/21/1999 13:00
Lancaster,,LIGHT,PA,10/21/1999 20:00
Maryville,,CYLINDER,TN,10/21/1999 21:00
Auburn,,LIGHT,WA,10/21/1999 22:35
Tigard,,LIGHT,OR,10/21/1999 23:40
Ripley,,RECTANGLE,TN,10/22/1999 1:30
Klamath Falls,,SPHERE,OR,10/22/1999 6:10
Hamilton,,CIGAR,OH,10/22/1999 9:00
Kansas City,,CYLINDER,MO,10/22/1999 12:00
Irvine,,DIAMOND,CA,10/22/1999 13:30
Daytona Beach,,VARIOUS,FL,10/22/1999 14:10
Sikeston,GREEN,LIGHT,MO,10/22/1999 22:45
Rocklin,,,CA,10/23/1999 6:30
Florien,,TEARDROP,LA,10/23/1999 7:15
Erie,,CYLINDER,CO,10/23/1999 18:00
Hayward,,CYLINDER,CA,10/23/1999 21:00
Hayward,,DISK,CA,10/23/1999 21:30
Norwood,,TRIANGLE,PA,10/23/1999 22:30
Mesa,,LIGHT,AZ,10/24/1999 1:15
Iowa City,,SPHERE,IA,10/24/1999 6:00
Baldwin,,LIGHT,WI,10/24/1999 11:30
Downers Grove,,OVAL,IL,10/24/1999 22:00
Gardena,,CHEVRON,CA,10/24/1999 23:35
Florence,,VARIOUS,MS,10/25/1999 11:30
Corinne,,DISK,UT,10/25/1999 12:18
Arlington,,SPHERE,TX,10/25/1999 15:00
Huntington Beach,,EGG,CA,10/25/1999 19:30
Lawrenceville,,TRIANGLE,GA,10/25/1999 21:00
Yadkinville,,FIREBALL,NC,10/25/1999 21:00
Bullhead City,RED,LIGHT,AZ,10/25/1999 23:05
San Jose,,VARIOUS,CA,10/26/1999 0:00
Reseda,,SPHERE,CA,10/26/1999 1:40
Costa Mesa,,LIGHT,CA,10/26/1999 2:38
Dallas,,TRIANGLE,TX,10/26/1999 2:40
DFW Airport,,,TX,10/26/1999 2:40
Carthage,RED,TRIANGLE,TX,10/26/1999 4:30
Cookstown,RED GREEN,CYLINDER,NJ,10/26/1999 6:00
Concord,,OTHER,NC,10/26/1999 7:05
Clinton,,TRIANGLE,SC,10/26/1999 12:00
Oshkosh,,CYLINDER,WI,10/26/1999 14:45
Charlotte,,LIGHT,NC,10/26/1999 18:00
Moravia,RED,FLASH,NY,10/26/1999 19:10
Tacoma,,TRIANGLE,WA,10/26/1999 19:30
Chesapeak Bay,,DISK,MD,10/26/1999 20:00
Melbourne Beach,,TRIANGLE,FL,10/26/1999 21:00
Studio City,,TRIANGLE,CA,10/26/1999 21:00
Lombard,,DISK,IL,10/26/1999 22:00
Westmont,ORANGE,OVAL,IL,10/26/1999 22:05
Chicago,,,IL,10/26/1999 22:15
Petal,,TRIANGLE,MS,10/26/1999 23:12
Laurel,RED GREEN,OVAL,MS,10/26/1999 23:13
Kansas City,,CIRCLE,MO,10/27/1999 16:45
Austin,,OVAL,TX,10/27/1999 19:30
Tucson,,FIREBALL,AZ,10/27/1999 23:00
Knoxville,,,TN,10/27/1999 23:55
Canfield,RED BLUE,LIGHT,OH,10/28/1999 1:40
Augusta,,LIGHT,KS,10/28/1999 1:50
Cedar Rapids,,TEARDROP,IA,10/28/1999 4:47
Little Rock,,,AR,10/28/1999 13:45
Phoenix,,VARIOUS,AZ,10/28/1999 17:55
Rachel,,LIGHT,NV,10/29/1999 1:30
Tuscaloosa,,CIRCLE,AL,10/29/1999 17:45
Ocean City,,LIGHT,MD,10/29/1999 21:30
Bozeman,,LIGHT,MT,10/29/1999 22:00
Carpinteria,,LIGHT,CA,10/30/1999 0:25
La Jolla,,TRIANGLE,CA,10/30/1999 3:36
Woodbridge,RED ORANGE,OVAL,VA,10/30/1999 18:55
San Diego,,CHEVRON,CA,10/30/1999 19:25
Tracy,,DISK,CA,10/30/1999 20:00
La Grande,,RECTANGLE,OR,10/30/1999 22:00
Smithville,RED,CIRCLE,TX,10/30/1999 22:30
Martha's Vinyard,,,MA,10/31/1999 0:00
Houston,RED BLUE,CYLINDER,TX,10/31/1999 0:30
San Diego,ORANGE,FIREBALL,CA,10/31/1999 9:30
Denver,,SPHERE,CO,10/31/1999 17:30
Rochelle,,FIREBALL,IL,10/31/1999 18:00
Graham,,OTHER,WA,10/31/1999 18:15
Nassau,,TRIANGLE,NY,10/31/1999 18:45
Clinton,,,WA,10/31/1999 19:00
Imperial Beach,RED,FIREBALL,CA,10/31/1999 19:30
Ashland,YELLOW,OTHER,OR,10/31/1999 20:00
Auburn,GREEN,RECTANGLE,GA,10/31/1999 20:00
Auburn,GREEN,CIRCLE,GA,10/31/1999 20:30
Billings,RED,,MT,10/31/1999 21:30
Orland Park,,CIRCLE,IL,10/31/1999 23:30
Turner,RED,CIRCLE,OR,10/31/1999 23:48
New Orleans,,CYLINDER,LA,11/1/1999 0:00
Newberg,,OTHER,OR,11/1/1999 2:00
Scappoose,RED,OVAL,OR,11/1/1999 3:00
Las Vegas,,OVAL,NV,11/1/1999 4:00
South Bend,GREEN,TRIANGLE,IN,11/1/1999 6:22
Walker County,RED,CIRCLE,TX,11/1/1999 15:00
New York City,,CIGAR,NY,11/1/1999 16:40
San Diego,,EGG,CA,11/1/1999 17:50
Notrees,,LIGHT,TX,11/1/1999 18:30
Clear Lake,,VARIOUS,TX,11/1/1999 19:10
Torrance,,TRIANGLE,CA,11/1/1999 20:00
Howell,,DISK,MI,11/1/1999 21:30
South Republic,,TRIANGLE,MI,11/1/1999 22:30
Kent,RED,DISK,WA,11/2/1999 1:00
Baton Rouge,,TRIANGLE,LA,11/2/1999 19:15
Duncan,,OTHER,OK,11/2/1999 20:25
South Pasadena,ORANGE,CIRCLE,CA,11/2/1999 20:25
Area 51,,CIRCLE,NV,11/3/1999 2:00
Jackson,RED,LIGHT,TN,11/3/1999 3:30
Amarillo,,CIRCLE,TX,11/3/1999 17:30
Leighton,ORANGE,TRIANGLE,AL,11/3/1999 21:00
Pueblo,,OTHER,CO,11/4/1999 0:28
Issaquah,,TRIANGLE,WA,11/4/1999 13:50
Kent,,DISK,WA,11/4/1999 22:50
Hillsborough,,OVAL,CA,11/5/1999 0:00
Santa Rosa,,,CA,11/5/1999 0:30
Hauppauge,,DISK,NY,11/5/1999 3:10
Burlingame,,VARIOUS,CA,11/5/1999 17:30
Santa Clara,,RECTANGLE,CA,11/5/1999 18:15
Raleigh,,DISK,NC,11/5/1999 18:44
Carbondale,RED,DISK,KS,11/5/1999 19:30
Rancho Santa Margarita,,CHEVRON,CA,11/5/1999 19:30
Springfield,RED,FIREBALL,MO,11/5/1999 21:35
Fair Oaks,,DIAMOND,CA,11/5/1999 22:34
Wyoming,RED BLUE,LIGHT,MI,11/6/1999 0:23
Landover,,CIRCLE,MD,11/6/1999 1:30
Canon City,RED,LIGHT,CO,11/6/1999 2:15
Allentown,,DISK,PA,11/6/1999 11:43
Matawan,ORANGE,TRIANGLE,NJ,11/6/1999 18:03
Chaco Canyon,,OTHER,NM,11/6/1999 20:30
Ashland,,DISK,WI,11/6/1999 22:00
Pittsburgh,,FORMATION,PA,11/6/1999 23:45
Charlotte,,LIGHT,NC,11/7/1999 3:00
Northbrook,,DIAMOND,IL,11/7/1999 17:58
Almont,,LIGHT,MI,11/7/1999 18:00
Princeton,,,NJ,11/7/1999 21:40
Bullhead City,,LIGHT,AZ,11/7/1999 22:55
Emmetsburg,,,IA,11/8/1999 5:28
New York City,,LIGHT,NY,11/8/1999 6:32
Iowa City,BLUE,EGG,IA,11/8/1999 10:00
Hurst,,TRIANGLE,TX,11/8/1999 11:00
San Francisco,,LIGHT,CA,11/8/1999 19:00
Hinesburg,,,VT,11/8/1999 19:15
Austin,,,TX,11/8/1999 20:45
La Grande,,FORMATION,OR,11/8/1999 22:25
Irma,,OTHER,WI,11/8/1999 23:00
Atlanta,GREEN,TEARDROP,GA,11/9/1999 2:40
Killeen,,LIGHT,TX,11/9/1999 3:45
Fort Smith,,LIGHT,AR,11/9/1999 5:13
Cave Spring,,DISK,GA,11/9/1999 6:30
N State St,,DISK,MS,11/9/1999 17:10
The Colony,GREEN,FLASH,TX,11/9/1999 18:35
Flagstaff,,TRIANGLE,AZ,11/9/1999 18:43
Phoenix,,LIGHT,AZ,11/9/1999 19:40
Burgaw,ORANGE BLUE,LIGHT,NC,11/9/1999 20:00
Dahlonega,RED GREEN,FIREBALL,GA,11/9/1999 20:25
Mandaree,,CIRCLE,ND,11/9/1999 20:30
Atlanta,,LIGHT,GA,11/9/1999 20:50
Altoona,,TRIANGLE,PA,11/9/1999 21:00
El Dorado,RED,LIGHT,KS,11/9/1999 22:49
St. Louis,,,MO,11/10/1999 0:01
Los Angeles,,OTHER,CA,11/10/1999 2:00
Chicago,,,IL,11/10/1999 2:30
Fair Oaks,,FIREBALL,CA,11/10/1999 5:12
Henderson,,LIGHT,KY,11/10/1999 10:35
House Springs,,LIGHT,MO,11/10/1999 18:10
Flagstaff,,OTHER,AZ,11/10/1999 19:00
Valatie,,TRIANGLE,NY,11/10/1999 20:00
Florence,,FIREBALL,SC,11/10/1999 20:15
Atlanta,,,GA,11/10/1999 23:00
Meridian Navel Air Station,RED,FORMATION,MS,11/11/1999 2:00
El Centro,,CIGAR,CA,11/11/1999 16:20
Fallbrook,ORANGE,SPHERE,CA,11/11/1999 16:50
Keasbey {Woodbridge},,CIGAR,NJ,11/11/1999 16:50
Pflugerville,,LIGHT,TX,11/11/1999 19:42
Bensalem,RED,LIGHT,PA,11/11/1999 20:20
Wauwatosa,,CIGAR,WI,11/11/1999 23:05
Burbank,,OTHER,CA,11/12/1999 1:03
Denver,,RECTANGLE,CO,11/12/1999 19:00
Wyandotte,,OTHER,MI,11/12/1999 19:00
Gray,,TRIANGLE,TN,11/12/1999 20:30
Jackson,,SPHERE,MS,11/12/1999 23:45
Los Angeles,,LIGHT,CA,11/13/1999 2:30
Moorehead,,FLASH,KY,11/13/1999 4:30
Morristown,,,AZ,11/13/1999 6:35
Midlothian,RED,DISK,IL,11/13/1999 17:30
Boulder,,FORMATION,CO,11/13/1999 21:00
Corbett,,FLASH,OR,11/13/1999 21:00
El Dorado Hills,,LIGHT,CA,11/13/1999 22:00
Sprague,BLUE,OTHER,WA,11/14/1999 0:45
Asheville,,OTHER,NC,11/14/1999 2:00
Bolivar,RED,LIGHT,TN,11/14/1999 2:06
Addison,,TRIANGLE,TX,11/14/1999 3:30
Stuart,,OVAL,FL,11/14/1999 4:30
Arlington Heights,,CONE,IL,11/14/1999 5:00
Sunland,,,CA,11/14/1999 15:00
Port Richey,,LIGHT,FL,11/14/1999 18:05
Cumby,,,TX,11/14/1999 18:45
Grand Marsh,,CIRCLE,WI,11/14/1999 19:00
Geneva,RED,,IL,11/14/1999 19:27
Haltom City,BLUE,VARIOUS,TX,11/14/1999 21:30
Port St. Lucie,ORANGE YELLOW,OVAL,FL,11/14/1999 22:05
Yuma,,CIRCLE,AZ,11/15/1999 5:50
Minneapolis,,CYLINDER,MN,11/15/1999 7:45
Murfreesboro,,SPHERE,TN,11/15/1999 17:00
Cedar Rapids,ORANGE GREEN,FIREBALL,IA,11/15/1999 18:00
Yelm,,OTHER,WA,11/15/1999 20:00
Ada,,LIGHT,MI,11/15/1999 21:15
"Rancho Cordova, just east",,LIGHT,CA,11/15/1999 22:10
Smithville,,CIRCLE,TN,11/15/1999 22:15
Millwood,,FORMATION,KY,11/16/1999 0:00
Griffith,,FLASH,IN,11/16/1999 2:00
Tigard,,CHEVRON,OR,11/16/1999 3:20
Dallas,GREEN,FLASH,TX,11/16/1999 5:00
Diamond Bar,,DISK,CA,11/16/1999 7:15
Springfield,,CYLINDER,MO,11/16/1999 14:00
Albany,ORANGE,FIREBALL,NY,11/16/1999 16:00
Burtons Bridge,,FIREBALL,IL,11/16/1999 16:15
Lapeer,,CIGAR,MI,11/16/1999 17:00
Winona,,FIREBALL,MN,11/16/1999 17:15
Medina,BLUE,FIREBALL,OH,11/16/1999 17:20
Alpena,,,MI,11/16/1999 17:30
Scottsdale,,TRIANGLE,AZ,11/16/1999 17:30
Chicago,,CIRCLE,IL,11/16/1999 18:00
Chicago,,FIREBALL,IL,11/16/1999 18:00
